order_id,order_date,marketplace,sku,product_name,qty,selling_price,cost_price,commission_percent,shipping_cost,revenue,product_cost,commission_cost,shipping_total,profit
ORD00708,2026-02-23,Meesho,VV019,"VibeVastr Tee 19",1,799.00,340.00,15.00,55.00,799.00,340.00,119.85000000,55.00,284.15000000
ORD00709,2026-03-15,Meesho,VV016,"VibeVastr Tee 16",2,799.00,287.00,15.00,55.00,1598.00,574.00,239.70000000,110.00,674.30000000
ORD00710,2026-06-15,Meesho,VV010,"VibeVastr Tee 10",3,899.00,385.00,15.00,55.00,2697.00,1155.00,404.55000000,165.00,972.45000000
ORD00711,2026-04-15,Flipkart,VV027,"VibeVastr Tee 27",3,699.00,366.00,20.00,70.00,2097.00,1098.00,419.40000000,210.00,369.60000000
ORD00712,2026-01-28,Amazon,VV008,"VibeVastr Tee 8",2,799.00,371.00,18.00,65.00,1598.00,742.00,287.64000000,130.00,438.36000000
ORD00713,2026-01-25,Amazon,VV013,"VibeVastr Tee 13",3,799.00,331.00,18.00,65.00,2397.00,993.00,431.46000000,195.00,777.54000000
ORD00714,2026-03-10,Amazon,VV008,"VibeVastr Tee 8",2,799.00,371.00,18.00,65.00,1598.00,742.00,287.64000000,130.00,438.36000000
ORD00715,2026-06-13,Flipkart,VV030,"VibeVastr Tee 30",3,899.00,330.00,20.00,70.00,2697.00,990.00,539.40000000,210.00,957.60000000
ORD00716,2026-05-11,Meesho,VV011,"VibeVastr Tee 11",1,799.00,441.00,15.00,55.00,799.00,441.00,119.85000000,55.00,183.15000000
ORD00717,2026-02-13,Flipkart,VV017,"VibeVastr Tee 17",1,899.00,335.00,20.00,70.00,899.00,335.00,179.80000000,70.00,314.20000000
ORD00718,2026-06-01,Meesho,VV010,"VibeVastr Tee 10",3,899.00,385.00,15.00,55.00,2697.00,1155.00,404.55000000,165.00,972.45000000
ORD00719,2026-05-02,Flipkart,VV017,"VibeVastr Tee 17",1,899.00,335.00,20.00,70.00,899.00,335.00,179.80000000,70.00,314.20000000
ORD00720,2026-02-10,Amazon,VV011,"VibeVastr Tee 11",3,799.00,441.00,18.00,65.00,2397.00,1323.00,431.46000000,195.00,447.54000000
ORD00721,2026-03-13,Flipkart,VV029,"VibeVastr Tee 29",1,999.00,448.00,20.00,70.00,999.00,448.00,199.80000000,70.00,281.20000000
ORD00722,2026-03-20,Flipkart,VV018,"VibeVastr Tee 18",2,899.00,335.00,20.00,70.00,1798.00,670.00,359.60000000,140.00,628.40000000
ORD00723,2026-05-04,Flipkart,VV017,"VibeVastr Tee 17",3,899.00,335.00,20.00,70.00,2697.00,1005.00,539.40000000,210.00,942.60000000
ORD00724,2026-03-19,Flipkart,VV004,"VibeVastr Tee 4",1,899.00,400.00,20.00,70.00,899.00,400.00,179.80000000,70.00,249.20000000
ORD00725,2026-06-23,Flipkart,VV015,"VibeVastr Tee 15",1,899.00,373.00,20.00,70.00,899.00,373.00,179.80000000,70.00,276.20000000
ORD00726,2026-06-14,Amazon,VV024,"VibeVastr Tee 24",3,899.00,252.00,18.00,65.00,2697.00,756.00,485.46000000,195.00,1260.54000000
ORD00727,2026-02-06,Amazon,VV011,"VibeVastr Tee 11",2,799.00,441.00,18.00,65.00,1598.00,882.00,287.64000000,130.00,298.36000000
ORD00728,2026-03-13,Amazon,VV005,"VibeVastr Tee 5",3,899.00,446.00,18.00,65.00,2697.00,1338.00,485.46000000,195.00,678.54000000
ORD00729,2026-01-20,Amazon,VV023,"VibeVastr Tee 23",2,899.00,306.00,18.00,65.00,1798.00,612.00,323.64000000,130.00,732.36000000
ORD00730,2026-02-17,Amazon,VV018,"VibeVastr Tee 18",2,899.00,335.00,18.00,65.00,1798.00,670.00,323.64000000,130.00,674.36000000
ORD00731,2026-01-24,Meesho,VV022,"VibeVastr Tee 22",2,899.00,385.00,15.00,55.00,1798.00,770.00,269.70000000,110.00,648.30000000
ORD00732,2026-04-08,Meesho,VV022,"VibeVastr Tee 22",2,899.00,385.00,15.00,55.00,1798.00,770.00,269.70000000,110.00,648.30000000
ORD00733,2026-02-20,Flipkart,VV009,"VibeVastr Tee 9",2,899.00,267.00,20.00,70.00,1798.00,534.00,359.60000000,140.00,764.40000000
ORD00734,2026-04-16,Meesho,VV019,"VibeVastr Tee 19",1,799.00,340.00,15.00,55.00,799.00,340.00,119.85000000,55.00,284.15000000
ORD00735,2026-04-05,Flipkart,VV024,"VibeVastr Tee 24",3,899.00,252.00,20.00,70.00,2697.00,756.00,539.40000000,210.00,1191.60000000
ORD00736,2026-06-13,Meesho,VV013,"VibeVastr Tee 13",2,799.00,331.00,15.00,55.00,1598.00,662.00,239.70000000,110.00,586.30000000
ORD00737,2026-03-14,Meesho,VV029,"VibeVastr Tee 29",2,999.00,448.00,15.00,55.00,1998.00,896.00,299.70000000,110.00,692.30000000
ORD00738,2026-04-28,Amazon,VV021,"VibeVastr Tee 21",3,899.00,260.00,18.00,65.00,2697.00,780.00,485.46000000,195.00,1236.54000000
ORD00739,2026-05-09,Meesho,VV016,"VibeVastr Tee 16",3,799.00,287.00,15.00,55.00,2397.00,861.00,359.55000000,165.00,1011.45000000
ORD00740,2026-04-10,Flipkart,VV016,"VibeVastr Tee 16",3,799.00,287.00,20.00,70.00,2397.00,861.00,479.40000000,210.00,846.60000000
ORD00741,2026-04-01,Amazon,VV006,"VibeVastr Tee 6",3,999.00,358.00,18.00,65.00,2997.00,1074.00,539.46000000,195.00,1188.54000000
ORD00742,2026-01-03,Meesho,VV025,"VibeVastr Tee 25",1,899.00,331.00,15.00,55.00,899.00,331.00,134.85000000,55.00,378.15000000
ORD00743,2026-06-30,Meesho,VV020,"VibeVastr Tee 20",1,799.00,424.00,15.00,55.00,799.00,424.00,119.85000000,55.00,200.15000000
ORD00744,2026-01-23,Amazon,VV025,"VibeVastr Tee 25",3,899.00,331.00,18.00,65.00,2697.00,993.00,485.46000000,195.00,1023.54000000
ORD00745,2026-05-20,Flipkart,VV024,"VibeVastr Tee 24",2,899.00,252.00,20.00,70.00,1798.00,504.00,359.60000000,140.00,794.40000000
ORD00746,2026-02-05,Amazon,VV029,"VibeVastr Tee 29",2,999.00,448.00,18.00,65.00,1998.00,896.00,359.64000000,130.00,612.36000000
ORD00747,2026-06-17,Meesho,VV014,"VibeVastr Tee 14",3,799.00,392.00,15.00,55.00,2397.00,1176.00,359.55000000,165.00,696.45000000
ORD00748,2026-02-28,Amazon,VV020,"VibeVastr Tee 20",2,799.00,424.00,18.00,65.00,1598.00,848.00,287.64000000,130.00,332.36000000
ORD00749,2026-02-14,Flipkart,VV006,"VibeVastr Tee 6",1,999.00,358.00,20.00,70.00,999.00,358.00,199.80000000,70.00,371.20000000
ORD00750,2026-06-25,Amazon,VV009,"VibeVastr Tee 9",1,899.00,267.00,18.00,65.00,899.00,267.00,161.82000000,65.00,405.18000000
ORD00751,2026-01-14,Amazon,VV010,"VibeVastr Tee 10",3,899.00,385.00,18.00,65.00,2697.00,1155.00,485.46000000,195.00,861.54000000
ORD00752,2026-02-11,Flipkart,VV003,"VibeVastr Tee 3",2,999.00,284.00,20.00,70.00,1998.00,568.00,399.60000000,140.00,890.40000000
ORD00753,2026-06-07,Flipkart,VV023,"VibeVastr Tee 23",1,899.00,306.00,20.00,70.00,899.00,306.00,179.80000000,70.00,343.20000000
ORD00754,2026-05-30,Flipkart,VV003,"VibeVastr Tee 3",2,999.00,284.00,20.00,70.00,1998.00,568.00,399.60000000,140.00,890.40000000
ORD00755,2026-05-15,Meesho,VV012,"VibeVastr Tee 12",3,699.00,341.00,15.00,55.00,2097.00,1023.00,314.55000000,165.00,594.45000000
ORD00756,2026-04-17,Flipkart,VV015,"VibeVastr Tee 15",3,899.00,373.00,20.00,70.00,2697.00,1119.00,539.40000000,210.00,828.60000000
ORD00757,2026-05-10,Meesho,VV025,"VibeVastr Tee 25",2,899.00,331.00,15.00,55.00,1798.00,662.00,269.70000000,110.00,756.30000000
ORD00758,2026-04-07,Flipkart,VV010,"VibeVastr Tee 10",3,899.00,385.00,20.00,70.00,2697.00,1155.00,539.40000000,210.00,792.60000000
ORD00759,2026-02-14,Flipkart,VV010,"VibeVastr Tee 10",3,899.00,385.00,20.00,70.00,2697.00,1155.00,539.40000000,210.00,792.60000000
ORD00760,2026-03-03,Amazon,VV016,"VibeVastr Tee 16",2,799.00,287.00,18.00,65.00,1598.00,574.00,287.64000000,130.00,606.36000000
ORD00761,2026-02-03,Meesho,VV011,"VibeVastr Tee 11",1,799.00,441.00,15.00,55.00,799.00,441.00,119.85000000,55.00,183.15000000
ORD00762,2026-06-20,Flipkart,VV027,"VibeVastr Tee 27",2,699.00,366.00,20.00,70.00,1398.00,732.00,279.60000000,140.00,246.40000000
ORD00763,2026-04-29,Meesho,VV009,"VibeVastr Tee 9",2,899.00,267.00,15.00,55.00,1798.00,534.00,269.70000000,110.00,884.30000000
ORD00764,2026-04-28,Meesho,VV022,"VibeVastr Tee 22",1,899.00,385.00,15.00,55.00,899.00,385.00,134.85000000,55.00,324.15000000
ORD00765,2026-01-31,Meesho,VV021,"VibeVastr Tee 21",2,899.00,260.00,15.00,55.00,1798.00,520.00,269.70000000,110.00,898.30000000
ORD00766,2026-04-10,Amazon,VV008,"VibeVastr Tee 8",1,799.00,371.00,18.00,65.00,799.00,371.00,143.82000000,65.00,219.18000000
ORD00767,2026-02-24,Flipkart,VV026,"VibeVastr Tee 26",3,899.00,275.00,20.00,70.00,2697.00,825.00,539.40000000,210.00,1122.60000000
ORD00768,2026-05-21,Amazon,VV024,"VibeVastr Tee 24",2,899.00,252.00,18.00,65.00,1798.00,504.00,323.64000000,130.00,840.36000000
ORD00769,2026-02-13,Flipkart,VV007,"VibeVastr Tee 7",3,699.00,363.00,20.00,70.00,2097.00,1089.00,419.40000000,210.00,378.60000000
ORD00770,2026-05-07,Flipkart,VV017,"VibeVastr Tee 17",1,899.00,335.00,20.00,70.00,899.00,335.00,179.80000000,70.00,314.20000000
ORD00771,2026-06-29,Flipkart,VV010,"VibeVastr Tee 10",3,899.00,385.00,20.00,70.00,2697.00,1155.00,539.40000000,210.00,792.60000000
ORD00772,2026-04-02,Flipkart,VV009,"VibeVastr Tee 9",2,899.00,267.00,20.00,70.00,1798.00,534.00,359.60000000,140.00,764.40000000
ORD00773,2026-01-24,Meesho,VV011,"VibeVastr Tee 11",1,799.00,441.00,15.00,55.00,799.00,441.00,119.85000000,55.00,183.15000000
ORD00774,2026-05-25,Flipkart,VV003,"VibeVastr Tee 3",2,999.00,284.00,20.00,70.00,1998.00,568.00,399.60000000,140.00,890.40000000
ORD00775,2026-01-17,Meesho,VV008,"VibeVastr Tee 8",3,799.00,371.00,15.00,55.00,2397.00,1113.00,359.55000000,165.00,759.45000000
ORD00776,2026-02-25,Meesho,VV013,"VibeVastr Tee 13",1,799.00,331.00,15.00,55.00,799.00,331.00,119.85000000,55.00,293.15000000
ORD00777,2026-04-20,Meesho,VV010,"VibeVastr Tee 10",1,899.00,385.00,15.00,55.00,899.00,385.00,134.85000000,55.00,324.15000000
ORD00778,2026-04-15,Amazon,VV009,"VibeVastr Tee 9",1,899.00,267.00,18.00,65.00,899.00,267.00,161.82000000,65.00,405.18000000
ORD00779,2026-01-03,Meesho,VV003,"VibeVastr Tee 3",2,999.00,284.00,15.00,55.00,1998.00,568.00,299.70000000,110.00,1020.30000000
ORD00780,2026-05-29,Amazon,VV017,"VibeVastr Tee 17",3,899.00,335.00,18.00,65.00,2697.00,1005.00,485.46000000,195.00,1011.54000000
ORD00781,2026-06-13,Meesho,VV027,"VibeVastr Tee 27",1,699.00,366.00,15.00,55.00,699.00,366.00,104.85000000,55.00,173.15000000
ORD00782,2026-01-13,Flipkart,VV026,"VibeVastr Tee 26",1,899.00,275.00,20.00,70.00,899.00,275.00,179.80000000,70.00,374.20000000
ORD00783,2026-03-22,Amazon,VV010,"VibeVastr Tee 10",3,899.00,385.00,18.00,65.00,2697.00,1155.00,485.46000000,195.00,861.54000000
ORD00784,2026-03-08,Flipkart,VV019,"VibeVastr Tee 19",1,799.00,340.00,20.00,70.00,799.00,340.00,159.80000000,70.00,229.20000000
ORD00785,2026-02-10,Meesho,VV008,"VibeVastr Tee 8",1,799.00,371.00,15.00,55.00,799.00,371.00,119.85000000,55.00,253.15000000
ORD00786,2026-02-03,Meesho,VV009,"VibeVastr Tee 9",3,899.00,267.00,15.00,55.00,2697.00,801.00,404.55000000,165.00,1326.45000000
ORD00787,2026-06-11,Flipkart,VV009,"VibeVastr Tee 9",3,899.00,267.00,20.00,70.00,2697.00,801.00,539.40000000,210.00,1146.60000000
ORD00788,2026-04-05,Amazon,VV029,"VibeVastr Tee 29",1,999.00,448.00,18.00,65.00,999.00,448.00,179.82000000,65.00,306.18000000
ORD00789,2026-04-03,Meesho,VV018,"VibeVastr Tee 18",1,899.00,335.00,15.00,55.00,899.00,335.00,134.85000000,55.00,374.15000000
ORD00790,2026-04-01,Flipkart,VV015,"VibeVastr Tee 15",2,899.00,373.00,20.00,70.00,1798.00,746.00,359.60000000,140.00,552.40000000
ORD00791,2026-06-29,Amazon,VV007,"VibeVastr Tee 7",3,699.00,363.00,18.00,65.00,2097.00,1089.00,377.46000000,195.00,435.54000000
ORD00792,2026-06-29,Meesho,VV024,"VibeVastr Tee 24",3,899.00,252.00,15.00,55.00,2697.00,756.00,404.55000000,165.00,1371.45000000
ORD00793,2026-06-24,Amazon,VV023,"VibeVastr Tee 23",1,899.00,306.00,18.00,65.00,899.00,306.00,161.82000000,65.00,366.18000000
ORD00794,2026-05-05,Flipkart,VV009,"VibeVastr Tee 9",2,899.00,267.00,20.00,70.00,1798.00,534.00,359.60000000,140.00,764.40000000
ORD00795,2026-05-14,Meesho,VV020,"VibeVastr Tee 20",1,799.00,424.00,15.00,55.00,799.00,424.00,119.85000000,55.00,200.15000000
ORD00796,2026-02-26,Amazon,VV020,"VibeVastr Tee 20",3,799.00,424.00,18.00,65.00,2397.00,1272.00,431.46000000,195.00,498.54000000
ORD00797,2026-02-09,Flipkart,VV024,"VibeVastr Tee 24",2,899.00,252.00,20.00,70.00,1798.00,504.00,359.60000000,140.00,794.40000000
ORD00798,2026-03-16,Amazon,VV019,"VibeVastr Tee 19",3,799.00,340.00,18.00,65.00,2397.00,1020.00,431.46000000,195.00,750.54000000
ORD00799,2026-06-12,Meesho,VV004,"VibeVastr Tee 4",2,899.00,400.00,15.00,55.00,1798.00,800.00,269.70000000,110.00,618.30000000
ORD00800,2026-05-14,Flipkart,VV011,"VibeVastr Tee 11",3,799.00,441.00,20.00,70.00,2397.00,1323.00,479.40000000,210.00,384.60000000
ORD00801,2026-03-22,Meesho,VV027,"VibeVastr Tee 27",1,699.00,366.00,15.00,55.00,699.00,366.00,104.85000000,55.00,173.15000000
ORD00802,2026-06-30,Flipkart,VV006,"VibeVastr Tee 6",3,999.00,358.00,20.00,70.00,2997.00,1074.00,599.40000000,210.00,1113.60000000
ORD00803,2026-02-08,Flipkart,VV015,"VibeVastr Tee 15",2,899.00,373.00,20.00,70.00,1798.00,746.00,359.60000000,140.00,552.40000000
ORD00804,2026-03-04,Amazon,VV018,"VibeVastr Tee 18",2,899.00,335.00,18.00,65.00,1798.00,670.00,323.64000000,130.00,674.36000000
ORD00805,2026-04-19,Meesho,VV014,"VibeVastr Tee 14",1,799.00,392.00,15.00,55.00,799.00,392.00,119.85000000,55.00,232.15000000
ORD00806,2026-04-08,Amazon,VV009,"VibeVastr Tee 9",1,899.00,267.00,18.00,65.00,899.00,267.00,161.82000000,65.00,405.18000000
ORD00807,2026-04-17,Flipkart,VV010,"VibeVastr Tee 10",1,899.00,385.00,20.00,70.00,899.00,385.00,179.80000000,70.00,264.20000000
ORD00808,2026-05-09,Flipkart,VV014,"VibeVastr Tee 14",3,799.00,392.00,20.00,70.00,2397.00,1176.00,479.40000000,210.00,531.60000000
ORD00809,2026-03-17,Meesho,VV026,"VibeVastr Tee 26",2,899.00,275.00,15.00,55.00,1798.00,550.00,269.70000000,110.00,868.30000000
ORD00810,2026-02-16,Amazon,VV028,"VibeVastr Tee 28",2,999.00,420.00,18.00,65.00,1998.00,840.00,359.64000000,130.00,668.36000000
ORD00811,2026-04-28,Flipkart,VV014,"VibeVastr Tee 14",3,799.00,392.00,20.00,70.00,2397.00,1176.00,479.40000000,210.00,531.60000000
ORD00812,2026-06-06,Flipkart,VV002,"VibeVastr Tee 2",1,899.00,347.00,20.00,70.00,899.00,347.00,179.80000000,70.00,302.20000000
ORD00813,2026-05-23,Flipkart,VV015,"VibeVastr Tee 15",3,899.00,373.00,20.00,70.00,2697.00,1119.00,539.40000000,210.00,828.60000000
ORD00814,2026-02-07,Meesho,VV027,"VibeVastr Tee 27",3,699.00,366.00,15.00,55.00,2097.00,1098.00,314.55000000,165.00,519.45000000
ORD00815,2026-05-21,Meesho,VV023,"VibeVastr Tee 23",3,899.00,306.00,15.00,55.00,2697.00,918.00,404.55000000,165.00,1209.45000000
ORD00816,2026-05-22,Flipkart,VV015,"VibeVastr Tee 15",2,899.00,373.00,20.00,70.00,1798.00,746.00,359.60000000,140.00,552.40000000
ORD00817,2026-03-07,Flipkart,VV025,"VibeVastr Tee 25",3,899.00,331.00,20.00,70.00,2697.00,993.00,539.40000000,210.00,954.60000000
ORD00818,2026-05-18,Amazon,VV016,"VibeVastr Tee 16",2,799.00,287.00,18.00,65.00,1598.00,574.00,287.64000000,130.00,606.36000000
ORD00819,2026-05-25,Meesho,VV027,"VibeVastr Tee 27",1,699.00,366.00,15.00,55.00,699.00,366.00,104.85000000,55.00,173.15000000
ORD00820,2026-03-08,Amazon,VV007,"VibeVastr Tee 7",1,699.00,363.00,18.00,65.00,699.00,363.00,125.82000000,65.00,145.18000000
ORD00821,2026-01-27,Meesho,VV020,"VibeVastr Tee 20",2,799.00,424.00,15.00,55.00,1598.00,848.00,239.70000000,110.00,400.30000000
ORD00822,2026-03-02,Amazon,VV027,"VibeVastr Tee 27",2,699.00,366.00,18.00,65.00,1398.00,732.00,251.64000000,130.00,284.36000000
ORD00823,2026-06-02,Amazon,VV001,"VibeVastr Tee 1",2,799.00,320.00,18.00,65.00,1598.00,640.00,287.64000000,130.00,540.36000000
ORD00824,2026-02-19,Flipkart,VV009,"VibeVastr Tee 9",2,899.00,267.00,20.00,70.00,1798.00,534.00,359.60000000,140.00,764.40000000
ORD00825,2026-03-15,Meesho,VV028,"VibeVastr Tee 28",3,999.00,420.00,15.00,55.00,2997.00,1260.00,449.55000000,165.00,1122.45000000
ORD00826,2026-03-06,Flipkart,VV029,"VibeVastr Tee 29",2,999.00,448.00,20.00,70.00,1998.00,896.00,399.60000000,140.00,562.40000000
ORD00827,2026-04-09,Amazon,VV003,"VibeVastr Tee 3",2,999.00,284.00,18.00,65.00,1998.00,568.00,359.64000000,130.00,940.36000000
ORD00828,2026-05-26,Amazon,VV010,"VibeVastr Tee 10",1,899.00,385.00,18.00,65.00,899.00,385.00,161.82000000,65.00,287.18000000
ORD00829,2026-03-10,Amazon,VV011,"VibeVastr Tee 11",2,799.00,441.00,18.00,65.00,1598.00,882.00,287.64000000,130.00,298.36000000
ORD00830,2026-06-20,Flipkart,VV028,"VibeVastr Tee 28",3,999.00,420.00,20.00,70.00,2997.00,1260.00,599.40000000,210.00,927.60000000
ORD00831,2026-04-12,Amazon,VV027,"VibeVastr Tee 27",2,699.00,366.00,18.00,65.00,1398.00,732.00,251.64000000,130.00,284.36000000
ORD00832,2026-02-20,Flipkart,VV022,"VibeVastr Tee 22",1,899.00,385.00,20.00,70.00,899.00,385.00,179.80000000,70.00,264.20000000
ORD00833,2026-05-13,Flipkart,VV024,"VibeVastr Tee 24",3,899.00,252.00,20.00,70.00,2697.00,756.00,539.40000000,210.00,1191.60000000
ORD00834,2026-04-01,Flipkart,VV019,"VibeVastr Tee 19",2,799.00,340.00,20.00,70.00,1598.00,680.00,319.60000000,140.00,458.40000000
ORD00835,2026-05-03,Flipkart,VV020,"VibeVastr Tee 20",2,799.00,424.00,20.00,70.00,1598.00,848.00,319.60000000,140.00,290.40000000
ORD00836,2026-05-30,Meesho,VV018,"VibeVastr Tee 18",3,899.00,335.00,15.00,55.00,2697.00,1005.00,404.55000000,165.00,1122.45000000
ORD00837,2026-05-07,Meesho,VV021,"VibeVastr Tee 21",3,899.00,260.00,15.00,55.00,2697.00,780.00,404.55000000,165.00,1347.45000000
ORD00838,2026-04-30,Meesho,VV018,"VibeVastr Tee 18",1,899.00,335.00,15.00,55.00,899.00,335.00,134.85000000,55.00,374.15000000
ORD00839,2026-03-25,Amazon,VV014,"VibeVastr Tee 14",2,799.00,392.00,18.00,65.00,1598.00,784.00,287.64000000,130.00,396.36000000
ORD00840,2026-02-10,Meesho,VV029,"VibeVastr Tee 29",2,999.00,448.00,15.00,55.00,1998.00,896.00,299.70000000,110.00,692.30000000
ORD00841,2026-06-02,Flipkart,VV021,"VibeVastr Tee 21",3,899.00,260.00,20.00,70.00,2697.00,780.00,539.40000000,210.00,1167.60000000
ORD00842,2026-02-10,Flipkart,VV027,"VibeVastr Tee 27",2,699.00,366.00,20.00,70.00,1398.00,732.00,279.60000000,140.00,246.40000000
ORD00843,2026-04-03,Amazon,VV028,"VibeVastr Tee 28",1,999.00,420.00,18.00,65.00,999.00,420.00,179.82000000,65.00,334.18000000
ORD00844,2026-04-26,Amazon,VV005,"VibeVastr Tee 5",3,899.00,446.00,18.00,65.00,2697.00,1338.00,485.46000000,195.00,678.54000000
ORD00845,2026-06-24,Flipkart,VV004,"VibeVastr Tee 4",2,899.00,400.00,20.00,70.00,1798.00,800.00,359.60000000,140.00,498.40000000
ORD00846,2026-05-01,Meesho,VV004,"VibeVastr Tee 4",3,899.00,400.00,15.00,55.00,2697.00,1200.00,404.55000000,165.00,927.45000000
ORD00847,2026-02-08,Flipkart,VV006,"VibeVastr Tee 6",2,999.00,358.00,20.00,70.00,1998.00,716.00,399.60000000,140.00,742.40000000
ORD00848,2026-06-02,Meesho,VV009,"VibeVastr Tee 9",2,899.00,267.00,15.00,55.00,1798.00,534.00,269.70000000,110.00,884.30000000
ORD00849,2026-06-14,Flipkart,VV016,"VibeVastr Tee 16",1,799.00,287.00,20.00,70.00,799.00,287.00,159.80000000,70.00,282.20000000
ORD00850,2026-03-22,Flipkart,VV001,"VibeVastr Tee 1",2,799.00,320.00,20.00,70.00,1598.00,640.00,319.60000000,140.00,498.40000000
ORD00851,2026-04-12,Amazon,VV001,"VibeVastr Tee 1",3,799.00,320.00,18.00,65.00,2397.00,960.00,431.46000000,195.00,810.54000000
ORD00852,2026-01-25,Meesho,VV026,"VibeVastr Tee 26",3,899.00,275.00,15.00,55.00,2697.00,825.00,404.55000000,165.00,1302.45000000
ORD00853,2026-05-30,Meesho,VV002,"VibeVastr Tee 2",1,899.00,347.00,15.00,55.00,899.00,347.00,134.85000000,55.00,362.15000000
ORD00854,2026-03-08,Meesho,VV011,"VibeVastr Tee 11",2,799.00,441.00,15.00,55.00,1598.00,882.00,239.70000000,110.00,366.30000000
ORD00855,2026-05-12,Amazon,VV027,"VibeVastr Tee 27",2,699.00,366.00,18.00,65.00,1398.00,732.00,251.64000000,130.00,284.36000000
ORD00856,2026-03-02,Amazon,VV013,"VibeVastr Tee 13",2,799.00,331.00,18.00,65.00,1598.00,662.00,287.64000000,130.00,518.36000000
ORD00857,2026-04-06,Meesho,VV006,"VibeVastr Tee 6",2,999.00,358.00,15.00,55.00,1998.00,716.00,299.70000000,110.00,872.30000000
ORD00858,2026-03-24,Meesho,VV012,"VibeVastr Tee 12",2,699.00,341.00,15.00,55.00,1398.00,682.00,209.70000000,110.00,396.30000000
ORD00859,2026-06-13,Meesho,VV013,"VibeVastr Tee 13",1,799.00,331.00,15.00,55.00,799.00,331.00,119.85000000,55.00,293.15000000
ORD00860,2026-04-17,Amazon,VV019,"VibeVastr Tee 19",1,799.00,340.00,18.00,65.00,799.00,340.00,143.82000000,65.00,250.18000000
ORD00861,2026-05-01,Flipkart,VV015,"VibeVastr Tee 15",1,899.00,373.00,20.00,70.00,899.00,373.00,179.80000000,70.00,276.20000000
ORD00862,2026-01-24,Meesho,VV001,"VibeVastr Tee 1",1,799.00,320.00,15.00,55.00,799.00,320.00,119.85000000,55.00,304.15000000
ORD00863,2026-03-12,Flipkart,VV012,"VibeVastr Tee 12",3,699.00,341.00,20.00,70.00,2097.00,1023.00,419.40000000,210.00,444.60000000
ORD00864,2026-01-29,Meesho,VV021,"VibeVastr Tee 21",3,899.00,260.00,15.00,55.00,2697.00,780.00,404.55000000,165.00,1347.45000000
ORD00865,2026-04-05,Meesho,VV017,"VibeVastr Tee 17",2,899.00,335.00,15.00,55.00,1798.00,670.00,269.70000000,110.00,748.30000000
ORD00866,2026-05-26,Amazon,VV029,"VibeVastr Tee 29",3,999.00,448.00,18.00,65.00,2997.00,1344.00,539.46000000,195.00,918.54000000
ORD00867,2026-05-28,Meesho,VV027,"VibeVastr Tee 27",2,699.00,366.00,15.00,55.00,1398.00,732.00,209.70000000,110.00,346.30000000
ORD00868,2026-01-17,Meesho,VV011,"VibeVastr Tee 11",2,799.00,441.00,15.00,55.00,1598.00,882.00,239.70000000,110.00,366.30000000
ORD00869,2026-02-04,Meesho,VV028,"VibeVastr Tee 28",3,999.00,420.00,15.00,55.00,2997.00,1260.00,449.55000000,165.00,1122.45000000
ORD00870,2026-04-22,Meesho,VV010,"VibeVastr Tee 10",3,899.00,385.00,15.00,55.00,2697.00,1155.00,404.55000000,165.00,972.45000000
ORD00871,2026-03-10,Flipkart,VV018,"VibeVastr Tee 18",3,899.00,335.00,20.00,70.00,2697.00,1005.00,539.40000000,210.00,942.60000000
ORD00872,2026-06-01,Flipkart,VV005,"VibeVastr Tee 5",3,899.00,446.00,20.00,70.00,2697.00,1338.00,539.40000000,210.00,609.60000000
ORD00873,2026-03-17,Flipkart,VV027,"VibeVastr Tee 27",2,699.00,366.00,20.00,70.00,1398.00,732.00,279.60000000,140.00,246.40000000
ORD00874,2026-04-20,Amazon,VV011,"VibeVastr Tee 11",1,799.00,441.00,18.00,65.00,799.00,441.00,143.82000000,65.00,149.18000000
ORD00875,2026-06-02,Meesho,VV011,"VibeVastr Tee 11",1,799.00,441.00,15.00,55.00,799.00,441.00,119.85000000,55.00,183.15000000
ORD00876,2026-06-08,Flipkart,VV003,"VibeVastr Tee 3",3,999.00,284.00,20.00,70.00,2997.00,852.00,599.40000000,210.00,1335.60000000
ORD00877,2026-03-26,Amazon,VV015,"VibeVastr Tee 15",3,899.00,373.00,18.00,65.00,2697.00,1119.00,485.46000000,195.00,897.54000000
ORD00878,2026-03-24,Flipkart,VV002,"VibeVastr Tee 2",3,899.00,347.00,20.00,70.00,2697.00,1041.00,539.40000000,210.00,906.60000000
ORD00879,2026-05-08,Amazon,VV001,"VibeVastr Tee 1",3,799.00,320.00,18.00,65.00,2397.00,960.00,431.46000000,195.00,810.54000000
ORD00880,2026-05-13,Meesho,VV020,"VibeVastr Tee 20",2,799.00,424.00,15.00,55.00,1598.00,848.00,239.70000000,110.00,400.30000000
ORD00881,2026-03-13,Amazon,VV028,"VibeVastr Tee 28",2,999.00,420.00,18.00,65.00,1998.00,840.00,359.64000000,130.00,668.36000000
ORD00882,2026-01-10,Amazon,VV028,"VibeVastr Tee 28",2,999.00,420.00,18.00,65.00,1998.00,840.00,359.64000000,130.00,668.36000000
ORD00883,2026-06-30,Amazon,VV018,"VibeVastr Tee 18",3,899.00,335.00,18.00,65.00,2697.00,1005.00,485.46000000,195.00,1011.54000000
ORD00884,2026-04-04,Meesho,VV017,"VibeVastr Tee 17",2,899.00,335.00,15.00,55.00,1798.00,670.00,269.70000000,110.00,748.30000000
